uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource,originalId
副本,2850,惊鸾戒,0,3,2,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,388,0,0,0,0,185,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23525
副本,2850,泛梦戒,0,2,2,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,198,0,388,0,0,0,0,185,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23526
副本,2850,魁元戒,0,4,2,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,388,0,0,0,0,185,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23527
副本,2850,弥影戒,0,5,2,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,165,0,388,0,0,0,0,185,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23528
副本,2850,苍蕴戒,0,6,2,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23529
副本,2850,磐庚戒,0,7,2,2000,1800,360,0,0,0,0,0,0,0,0,0,46,0,0,231,1335,0,0,0,0,0,0,185,0,92,0,0,,,6,/副本·泥兰洞天: 源明信,trinket-23530
副本,4252,昙青链,0,3,0,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,185,185,0,0,,1D03,6,/副本·大衍盘丝洞: 文闰一,trinket-23531
副本,4252,落彩链,0,2,0,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,185,185,0,0,,1D03,6,/副本·大衍盘丝洞: 文闰一,trinket-23532
副本,4252,殷云链,0,4,0,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,185,185,0,0,,1D03,6,/副本·大衍盘丝洞: 文闰一,trinket-23533
副本,4252,心池链,0,5,0,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,185,185,0,0,,1D03,6,/副本·大衍盘丝洞: 文闰一,trinket-23534
副本,4252,昔华链,0,6,0,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,332,0,0,0,0,,1D10,6,/副本·大衍盘丝洞: 文闰一,trinket-23535
副本,4252,散英链,0,7,0,2000,1800,360,0,0,0,0,0,0,0,0,0,46,231,0,0,0,0,0,0,0,0,0,185,0,92,0,0,,1D43,6,/副本·大衍盘丝洞: 文闰一,trinket-23536
副本,1222,昙青坠,0,3,1,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,185,185,0,0,,1D31,6,/副本·镜泊湖: 翁幼之,trinket-23537
副本,1222,落彩坠,0,2,1,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,185,185,0,0,,1D38,6,/副本·镜泊湖: 翁幼之,trinket-23538
副本,1222,殷云坠,0,4,1,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,185,185,0,0,,1D21,6,/副本·镜泊湖: 翁幼之,trinket-23539
副本,1222,心池坠,0,5,1,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,185,185,0,0,,1D21,6,/副本·镜泊湖: 翁幼之,trinket-23540
副本,1222,昔华坠,0,6,1,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,332,0,0,0,0,,1D39,6,/副本·镜泊湖: 翁幼之,trinket-23541
副本,1222,散英坠,0,7,1,2000,1800,360,0,0,0,0,0,0,0,0,0,46,231,0,0,0,0,0,0,0,0,0,185,0,92,0,0,,1D03,6,/副本·镜泊湖: 翁幼之,trinket-23542
副本,4257,昙青戒,0,3,2,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,388,0,0,185,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23543
副本,4257,落彩戒,0,2,2,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,388,0,0,185,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23544
副本,4257,殷云戒,0,4,2,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,388,0,0,185,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23545
副本,4257,心池戒,0,5,2,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,388,0,0,185,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23546
副本,4257,昔华戒,0,6,2,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23547
副本,4257,散英戒,0,7,2,2000,1800,360,0,0,0,0,0,0,0,0,0,46,231,0,0,0,0,0,0,0,0,0,185,0,92,0,0,,,6,/副本·大衍盘丝洞: 连玉良,trinket-23548
声望,1205,池景链,0,3,0,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,349,0,0,0,0,166,0,0,,1D39,6,/声望:康氏泥兰园(友好),trinket-23549
声望,1205,年落链,0,2,0,1800,1620,224,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,179,0,349,0,0,0,0,166,0,0,,1D39,6,/声望:康氏泥兰园(友好),trinket-23550
声望,1205,渊澄链,0,4,0,1800,1620,224,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,349,0,0,0,0,166,0,0,,1D39,6,/声望:康氏泥兰园(友好),trinket-23551
声望,1205,阙岚链,0,5,0,1800,1620,224,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,149,0,349,0,0,0,0,166,0,0,,1D39,6,/声望:康氏泥兰园(友好),trinket-23552
声望,1205,忘盏链,0,6,0,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,299,0,0,0,0,0,0,0,,1D10,6,/声望:康氏泥兰园(友好),trinket-23553
声望,1205,梵天链,0,7,0,1800,1620,324,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,166,0,83,0,0,,1D42,6,/声望:康氏泥兰园(友好),trinket-23554
声望,1212,陌宣坠,0,3,1,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,166,166,0,0,,1D31,6,/声望:侠客岛·姜氏(友好),trinket-23555
声望,1212,倾安坠,0,2,1,1800,1620,224,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,166,166,0,0,,1D38,6,/声望:侠客岛·姜氏(友好),trinket-23556
声望,1212,烁旻坠,0,4,1,1800,1620,224,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,166,166,0,0,,1D21,6,/声望:侠客岛·姜氏(友好),trinket-23557
声望,1212,棕方坠,0,5,1,1800,1620,224,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,166,166,0,0,,1D21,6,/声望:侠客岛·姜氏(友好),trinket-23558
声望,1212,盛沽坠,0,6,1,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,,1D39,6,/声望:侠客岛·姜氏(友好),trinket-23559
声望,1212,宴函坠,0,7,1,1800,1620,324,0,0,0,0,0,0,0,0,0,42,0,208,0,0,0,0,0,0,0,0,0,166,83,0,0,,1D45,6,/声望:侠客岛·姜氏(友好),trinket-23560
声望,2856,流绯戒,0,3,2,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,349,0,0,0,166,0,0,0,,,6,/声望:贺氏商会(友好),trinket-23561
声望,2856,芷墨戒,0,2,2,1800,1620,224,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,179,0,349,0,0,0,166,0,0,0,,,6,/声望:贺氏商会(友好),trinket-23562
声望,2856,无熠戒,0,4,2,1800,1620,224,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,349,0,0,0,166,0,0,0,,,6,/声望:贺氏商会(友好),trinket-23563
声望,2856,寒城戒,0,5,2,1800,1620,224,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,149,0,349,0,0,0,166,0,0,0,,,6,/声望:贺氏商会(友好),trinket-23564
声望,2856,长琴戒,0,6,2,1800,1620,224,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,299,0,0,0,0,0,0,0,,,6,/声望:贺氏商会(友好),trinket-23565
声望,2856,挽执戒,0,7,2,1800,1620,324,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,166,0,83,0,0,,,6,/声望:贺氏商会(友好),trinket-23566
副本,4249,乞兴链,0,3,0,2100,1890,262,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,194,194,0,0,,1D03,6,/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: 尸灵武者/副本·英雄天子峰: 程傲/副本·荻花宫前山: 阿里曼监察使,trinket-23567
副本,4249,韦圣链,0,2,0,2100,1890,262,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,194,194,0,0,,1D03,6,/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: 尸灵武者/副本·英雄天子峰: 程傲/副本·荻花宫前山: 阿里曼监察使,trinket-23568
副本,4249,边年链,0,4,0,2100,1890,262,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,194,194,0,0,,1D03,6,/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: 尸灵武者/副本·英雄天子峰: 程傲/副本·荻花宫前山: 阿里曼监察使,trinket-23569
