ID,databaseId
stone-15826,256
stone-15827,257
stone-15828,258
stone-25500,259
stone-25501,260
stone-25502,261
stone-16126,262
stone-16127,263
stone-16128,264
stone-16120,265
stone-16121,266
stone-16122,267
stone-16150,268
stone-16151,269
stone-16152,270
stone-16156,271
stone-16157,272
stone-16158,273
stone-16132,274
stone-16133,275
stone-16134,276
stone-16144,277
stone-16145,278
stone-16146,279
stone-16138,280
stone-16139,281
stone-16140,282
stone-16108,283
stone-16109,284
stone-16110,285
stone-16114,286
stone-16115,287
stone-16116,288
stone-15862,289
stone-15863,290
stone-15864,291
stone-15856,292
stone-15857,293
stone-15858,294
stone-15850,295
stone-15851,296
stone-15852,297
stone-15898,298
stone-15899,299
stone-15900,300
stone-15904,301
stone-15905,302
stone-15906,303
stone-15892,304
stone-15893,305
stone-15894,306
stone-15874,307
stone-15875,308
stone-15876,309
stone-15886,310
stone-15887,311
stone-15888,312
stone-15880,313
stone-15881,314
stone-15882,315
stone-15868,316
stone-15869,317
stone-15870,318
stone-15838,319
stone-15839,320
stone-15840,321
stone-15844,322
stone-15845,323
stone-15846,324
stone-15832,325
stone-15833,326
stone-15834,327
stone-15910,328
stone-15911,329
stone-15912,330
stone-15922,331
stone-15923,332
stone-15924,333
stone-15916,334
stone-15917,335
stone-15918,336
stone-25482,337
stone-25483,338
stone-25484,339
stone-15040,340
stone-15041,341
stone-15042,342
stone-15034,343
stone-15035,344
stone-15036,345
stone-16648,346
stone-16649,347
stone-16650,348
stone-15154,349
stone-15155,350
stone-15156,351
stone-15160,352
stone-15161,353
stone-15162,354
stone-15574,355
stone-15575,356
stone-15576,357
stone-15094,358
stone-15095,359
stone-15096,360
stone-15100,361
stone-15101,362
stone-15102,363
stone-16654,364
stone-16655,365
stone-16656,366
stone-15016,367
stone-15017,368
stone-15018,369
stone-15010,370
stone-15011,371
stone-15012,372
stone-15130,373
stone-15131,374
stone-15132,375
stone-15136,376
stone-15137,377
stone-15138,378
stone-15562,379
stone-15563,380
stone-15564,381
stone-15070,382
stone-15071,383
stone-15072,384
stone-15076,385
stone-15077,386
stone-15078,387
stone-15052,388
stone-15053,389
stone-15054,390
stone-15046,391
stone-15047,392
stone-15048,393
stone-15166,394
stone-15167,395
stone-15168,396
stone-15172,397
stone-15173,398
stone-15174,399
stone-15580,400
stone-15581,401
stone-15582,402
stone-15106,403
stone-15107,404
stone-15108,405
stone-15112,406
stone-15113,407
stone-15114,408
stone-12742,409
stone-12743,410
stone-12744,411
stone-12736,412
stone-12737,413
stone-12738,414
stone-12730,415
stone-12731,416
stone-12732,417
stone-16672,418
stone-16673,419
stone-16674,420
stone-16678,421
stone-16679,422
stone-16680,423
stone-12778,424
stone-12779,425
stone-12780,426
stone-12772,427
stone-12773,428
stone-12774,429
stone-12766,430
stone-12767,431
stone-12768,432
stone-16660,433
stone-16661,434
stone-16662,435
stone-16666,436
stone-16667,437
stone-16668,438
stone-12754,439
stone-12755,440
stone-12756,441
stone-12760,442
stone-12761,443
stone-12762,444
stone-12748,445
stone-12749,446
stone-12750,447
stone-15004,448
stone-15005,449
stone-15006,450
stone-14998,451
stone-14999,452
stone-15000,453
stone-15118,454
stone-15119,455
stone-15120,456
stone-15124,457
stone-15125,458
stone-15126,459
stone-15556,460
stone-15557,461
stone-15558,462
stone-15058,463
stone-15059,464
stone-15060,465
stone-15064,466
stone-15065,467
stone-15066,468
stone-15028,469
stone-15029,470
stone-15030,471
stone-15022,472
stone-15023,473
stone-15024,474
stone-15142,475
stone-15143,476
stone-15144,477
stone-15148,478
stone-15149,479
stone-15150,480
stone-15568,481
stone-15569,482
stone-15570,483
stone-15082,484
stone-15083,485
stone-15084,486
stone-15088,487
stone-15089,488
stone-15090,489
stone-25334,490
stone-25335,491
stone-25336,492
stone-25328,493
stone-25329,494
stone-25330,495
stone-25352,496
stone-25353,497
stone-25354,498
stone-25358,499
stone-25359,500
stone-25360,501
stone-25340,502
stone-25341,503
stone-25342,504
stone-25346,505
stone-25347,506
stone-25348,507
stone-15544,508
stone-15545,509
stone-15546,510
stone-15532,511
stone-15533,512
stone-15534,513
stone-15550,514
stone-15551,515
stone-15552,516
stone-15526,517
stone-15527,518
stone-15528,519
stone-15538,520
stone-15539,521
stone-15540,522
stone-14320,523
stone-14321,524
stone-14322,525
stone-14314,526
stone-14315,527
stone-14316,528
stone-14434,529
stone-14435,530
stone-14436,531
stone-14440,532
stone-14441,533
stone-14442,534
stone-15442,535
stone-15443,536
stone-15444,537
stone-14374,538
stone-14375,539
stone-14376,540
stone-14380,541
stone-14381,542
stone-14382,543
stone-14476,544
stone-14477,545
stone-14478,546
stone-14536,547
stone-14537,548
stone-14538,549
stone-14506,550
stone-14507,551
stone-14508,552
stone-14464,553
stone-14465,554
stone-14466,555
stone-14524,556
stone-14525,557
stone-14526,558
stone-14494,559
stone-14495,560
stone-14496,561
stone-14482,562
stone-14483,563
stone-14484,564
stone-14542,565
stone-14543,566
stone-14544,567
stone-14512,568
stone-14513,569
stone-14514,570
stone-14458,571
stone-14459,572
stone-14460,573
stone-14518,574
stone-14519,575
stone-14520,576
stone-14488,577
stone-14489,578
stone-14490,579
stone-14470,580
stone-14471,581
stone-14472,582
stone-14530,583
stone-14531,584
stone-14532,585
stone-14500,586
stone-14501,587
stone-14502,588
stone-15454,589
stone-15455,590
stone-15456,591
stone-14296,592
stone-14297,593
stone-14298,594
stone-14290,595
stone-14291,596
stone-14292,597
stone-14410,598
stone-14411,599
stone-14412,600
stone-14416,601
stone-14417,602
stone-14418,603
stone-15430,604
stone-15431,605
stone-15432,606
stone-14350,607
stone-14351,608
stone-14352,609
stone-14356,610
stone-14357,611
stone-14358,612
stone-14332,613
stone-14333,614
stone-14334,615
stone-14326,616
stone-14327,617
stone-14328,618
stone-14446,619
stone-14447,620
stone-14448,621
stone-14452,622
stone-14453,623
stone-14454,624
stone-15448,625
stone-15449,626
stone-15450,627
stone-14386,628
stone-14387,629
stone-14388,630
stone-14392,631
stone-14393,632
stone-14394,633
stone-14284,634
stone-14285,635
stone-14286,636
stone-14278,637
stone-14279,638
stone-14280,639
stone-14398,640
stone-14399,641
stone-14400,642
stone-14404,643
stone-14405,644
stone-14406,645
stone-15424,646
stone-15425,647
stone-15426,648
stone-14338,649
stone-14339,650
stone-14340,651
stone-14344,652
stone-14345,653
stone-14346,654
stone-14308,655
stone-14309,656
stone-14310,657
stone-14302,658
stone-14303,659
stone-14304,660
stone-14422,661
stone-14423,662
stone-14424,663
stone-14428,664
stone-14429,665
stone-14430,666
stone-15436,667
stone-15437,668
stone-15438,669
stone-14362,670
stone-14363,671
stone-14364,672
stone-14368,673
stone-14369,674
stone-14370,675
stone-15412,676
stone-15413,677
stone-15414,678
stone-15400,679
stone-15401,680
stone-15402,681
stone-15418,682
stone-15419,683
stone-15420,684
stone-15394,685
stone-15395,686
stone-15396,687
stone-15406,688
stone-15407,689
stone-15408,690
stone-16192,691
stone-16193,692
stone-16194,693
stone-16186,694
stone-16187,695
stone-16188,696
stone-16180,697
stone-16181,698
stone-16182,699
stone-16228,700
stone-16229,701
stone-16230,702
stone-16234,703
stone-16235,704
stone-16236,705
stone-16222,706
stone-16223,707
stone-16224,708
stone-16204,709
stone-16205,710
stone-16206,711
stone-16216,712
stone-16217,713
stone-16218,714
stone-16210,715
stone-16211,716
stone-16212,717
stone-16198,718
stone-16199,719
stone-16200,720
stone-16168,721
stone-16169,722
stone-16170,723
stone-16174,724
stone-16175,725
stone-16176,726
stone-16162,727
stone-16163,728
stone-16164,729
stone-16240,730
stone-16241,731
stone-16242,732
stone-16252,733
stone-16253,734
stone-16254,735
stone-16246,736
stone-16247,737
stone-16248,738
stone-13420,739
stone-13421,740
stone-13422,741
stone-13414,742
stone-13415,743
stone-13416,744
stone-13408,745
stone-13409,746
stone-13410,747
stone-13402,748
stone-13403,749
stone-13404,750
stone-13924,751
stone-13925,752
stone-13926,753
stone-13930,754
stone-13931,755
stone-13932,756
stone-15370,757
stone-15371,758
stone-15372,759
stone-13912,760
stone-13913,761
stone-13914,762
stone-13918,763
stone-13919,764
stone-13920,765
stone-13708,766
stone-13709,767
stone-13710,768
stone-13720,769
stone-13721,770
stone-13722,771
stone-13714,772
stone-13715,773
stone-13716,774
stone-15304,775
stone-15305,776
stone-15306,777
stone-13678,778
stone-13679,779
stone-13680,780
stone-13672,781
stone-13673,782
stone-13674,783
stone-13696,784
stone-13697,785
stone-13698,786
stone-13702,787
stone-13703,788
stone-13704,789
stone-15298,790
stone-15299,791
stone-15300,792
stone-13684,793
stone-13685,794
stone-13686,795
stone-13690,796
stone-13691,797
stone-13692,798
stone-15292,799
stone-15293,800
stone-15294,801
stone-13534,832
stone-13535,833
stone-13536,834
stone-13540,835
stone-13541,836
stone-13542,837
stone-13522,838
stone-13523,839
stone-13524,840
stone-13528,841
stone-13529,842
stone-13530,843
stone-12826,844
stone-12827,845
stone-12828,846
stone-12820,847
stone-12821,848
stone-12822,849
stone-12940,850
stone-12941,851
stone-12942,852
stone-12946,853
stone-12947,854
stone-12948,855
stone-15226,856
stone-15227,857
stone-15228,858
stone-12880,859
stone-12881,860
stone-12882,861
stone-12886,862
stone-12887,863
stone-12888,864
stone-15712,865
stone-15713,866
stone-15714,867
stone-15706,868
stone-15707,869
stone-15708,870
stone-15700,871
stone-15701,872
stone-15702,873
stone-15748,874
stone-15749,875
stone-15750,876
stone-15754,877
stone-15755,878
stone-15756,879
stone-15742,880
stone-15743,881
stone-15744,882
stone-15724,883
stone-15725,884
stone-15726,885
stone-15736,886
stone-15737,887
stone-15738,888
stone-15730,889
stone-15731,890
stone-15732,891
stone-15718,892
stone-15719,893
stone-15720,894
stone-15688,895
stone-15689,896
stone-15690,897
stone-15694,898
stone-15695,899
stone-15696,900
stone-15682,901
stone-15683,902
stone-15684,903
stone-15760,904
stone-15761,905
stone-15762,906
stone-15772,907
stone-15773,908
stone-15774,909
stone-15766,910
stone-15767,911
stone-15768,912
stone-12982,913
stone-12983,914
stone-12984,915
stone-13042,916
stone-13043,917
stone-13044,918
stone-13012,919
stone-13013,920
stone-13014,921
stone-12970,922
stone-12971,923
stone-12972,924
stone-13030,925
stone-13031,926
stone-13032,927
stone-13000,928
stone-13001,929
stone-13002,930
stone-12988,931
stone-12989,932
stone-12990,933
stone-13048,934
stone-13049,935
stone-13050,936
stone-13018,937
stone-13019,938
stone-13020,939
stone-12304,940
stone-12305,941
stone-12306,942
stone-12310,943
stone-12311,944
stone-12312,945
stone-12298,946
stone-12299,947
stone-12300,948
stone-12292,949
stone-12293,950
stone-12294,951
stone-12964,952
stone-12965,953
stone-12966,954
stone-13024,955
stone-13025,956
stone-13026,957
stone-12994,958
stone-12995,959
stone-12996,960
stone-12976,961
stone-12977,962
stone-12978,963
stone-13036,964
stone-13037,965
stone-13038,966
stone-13006,967
stone-13007,968
stone-13008,969
stone-15238,970
stone-15239,971
stone-15240,972
stone-12802,973
stone-12803,974
stone-12804,975
stone-12796,976
stone-12797,977
stone-12798,978
stone-12916,979
stone-12917,980
stone-12918,981
stone-12922,982
stone-12923,983
stone-12924,984
stone-15214,985
stone-15215,986
stone-15216,987
stone-12856,988
stone-12857,989
stone-12858,990
stone-12862,991
stone-12863,992
stone-12864,993
stone-25536,994
stone-25537,995
stone-25538,996
stone-25518,997
stone-25519,998
stone-25520,999
stone-25524,1000
stone-25525,1001
stone-25526,1002
stone-25530,1003
stone-25531,1004
stone-25532,1005
stone-25692,1006
stone-25693,1007
stone-25694,1008
stone-12838,1009
stone-12839,1010
stone-12840,1011
stone-12832,1012
stone-12833,1013
stone-12834,1014
stone-12952,1015
stone-12953,1016
stone-12954,1017
stone-12958,1018
stone-12959,1019
stone-12960,1020
stone-15232,1021
stone-15233,1022
stone-15234,1023
stone-12892,1024
stone-12893,1025
stone-12894,1026
stone-12898,1027
stone-12899,1028
stone-12900,1029
stone-12250,1030
stone-12251,1031
stone-12252,1032
stone-12244,1033
stone-12245,1034
stone-12246,1035
stone-12238,1036
stone-12239,1037
stone-12240,1038
stone-12286,1039
stone-12287,1040
stone-12288,1041
stone-12280,1042
stone-12281,1043
stone-12282,1044
stone-12274,1045
stone-12275,1046
stone-12276,1047
stone-12262,1048
stone-12263,1049
stone-12264,1050
stone-12268,1051
stone-12269,1052
stone-12270,1053
stone-12256,1054
stone-12257,1055
stone-12258,1056
stone-12790,1057
stone-12791,1058
stone-12792,1059
stone-12784,1060
stone-12785,1061
stone-12786,1062
stone-12904,1063
stone-12905,1064
stone-12906,1065
stone-12910,1066
stone-12911,1067
stone-12912,1068
stone-15208,1069
stone-15209,1070
stone-15210,1071
stone-12844,1072
stone-12845,1073
stone-12846,1074
stone-12850,1075
stone-12851,1076
stone-12852,1077
stone-12814,1078
stone-12815,1079
stone-12816,1080
stone-12808,1081
stone-12809,1082
stone-12810,1083
stone-12928,1084
stone-12929,1085
stone-12930,1086
stone-12934,1087
stone-12935,1088
stone-12936,1089
stone-15220,1090
stone-15221,1091
stone-15222,1092
stone-12868,1093
stone-12869,1094
stone-12870,1095
stone-12874,1096
stone-12875,1097
stone-12876,1098
stone-15196,1099
stone-15197,1100
stone-15198,1101
stone-15184,1102
stone-15185,1103
stone-15186,1104
stone-15202,1105
stone-15203,1106
stone-15204,1107
stone-15178,1108
stone-15179,1109
stone-15180,1110
stone-15190,1111
stone-15191,1112
stone-15192,1113
stone-12148,1114
stone-12149,1115
stone-12150,1116
stone-12154,1117
stone-12155,1118
stone-12156,1119
stone-12142,1120
stone-12143,1121
stone-12144,1122
stone-12136,1123
stone-12137,1124
stone-12138,1125
stone-13360,1126
stone-13361,1127
stone-13362,1128
stone-13372,1129
stone-13373,1130
stone-13374,1131
stone-13366,1132
stone-13367,1133
stone-13368,1134
stone-25662,1135
stone-25663,1136
stone-25664,1137
stone-12094,1138
stone-12095,1139
stone-12096,1140
stone-12088,1141
stone-12089,1142
stone-12090,1143
stone-12082,1144
stone-12083,1145
stone-12084,1146
stone-12130,1147
stone-12131,1148
stone-12132,1149
stone-12124,1150
stone-12125,1151
stone-12126,1152
stone-12118,1153
stone-12119,1154
stone-12120,1155
stone-12106,1156
stone-12107,1157
stone-12108,1158
stone-12112,1159
stone-12113,1160
stone-12114,1161
stone-12100,1162
stone-12101,1163
stone-12102,1164
stone-13330,1165
stone-13331,1166
stone-13332,1167
stone-13324,1168
stone-13325,1169
stone-13326,1170
stone-13348,1171
stone-13349,1172
stone-13350,1173
stone-13354,1174
stone-13355,1175
stone-13356,1176
stone-13336,1177
stone-13337,1178
stone-13338,1179
stone-13342,1180
stone-13343,1181
stone-13344,1182
stone-16312,1183
stone-16313,1184
stone-16314,1185
stone-16318,1186
stone-16319,1187
stone-16320,1188
stone-16324,1189
stone-16325,1190
stone-16326,1191
stone-16330,1192
stone-16331,1193
stone-16332,1194
stone-16360,1195
stone-16361,1196
stone-16362,1197
stone-16366,1198
stone-16367,1199
stone-16368,1200
stone-12226,1201
stone-12227,1202
stone-12228,1203
stone-12232,1204
stone-12233,1205
stone-12234,1206
stone-12220,1207
stone-12221,1208
stone-12222,1209
stone-12214,1210
stone-12215,1211
stone-12216,1212
stone-25094,1213
stone-25095,1214
stone-25096,1215
stone-25106,1216
stone-25107,1217
stone-25108,1218
stone-25100,1219
stone-25101,1220
stone-25102,1221
stone-25668,1222
stone-25669,1223
stone-25670,1224
stone-12172,1225
stone-12173,1226
stone-12174,1227
stone-12166,1228
stone-12167,1229
stone-12168,1230
stone-12160,1231
stone-12161,1232
stone-12162,1233
stone-16348,1234
stone-16349,1235
stone-16350,1236
stone-16354,1237
stone-16355,1238
stone-16356,1239
stone-12208,1240
stone-12209,1241
stone-12210,1242
stone-12202,1243
stone-12203,1244
stone-12204,1245
stone-12196,1246
stone-12197,1247
stone-12198,1248
stone-16336,1249
stone-16337,1250
stone-16338,1251
stone-16342,1252
stone-16343,1253
stone-16344,1254
stone-12184,1255
stone-12185,1256
stone-12186,1257
stone-12190,1258
stone-12191,1259
stone-12192,1260
stone-12178,1261
stone-12179,1262
stone-12180,1263
stone-25058,1264
stone-25059,1265
stone-25060,1266
stone-25064,1267
stone-25065,1268
stone-25066,1269
stone-25082,1270
stone-25083,1271
stone-25084,1272
stone-25088,1273
stone-25089,1274
stone-25090,1275
stone-25070,1276
stone-25071,1277
stone-25072,1278
stone-25076,1279
stone-25077,1280
stone-25078,1281
stone-15616,1282
stone-15617,1283
stone-15618,1284
stone-15610,1285
stone-15611,1286
stone-15612,1287
stone-15604,1288
stone-15605,1289
stone-15606,1290
stone-15652,1291
stone-15653,1292
stone-15654,1293
stone-15658,1294
stone-15659,1295
stone-15660,1296
stone-15646,1297
stone-15647,1298
stone-15648,1299
stone-15628,1300
stone-15629,1301
stone-15630,1302
stone-15640,1303
stone-15641,1304
stone-15642,1305
stone-15634,1306
stone-15635,1307
stone-15636,1308
stone-15622,1309
stone-15623,1310
stone-15624,1311
stone-15592,1312
stone-15593,1313
stone-15594,1314
stone-15598,1315
stone-15599,1316
stone-15600,1317
stone-15586,1318
stone-15587,1319
stone-15588,1320
stone-15664,1321
stone-15665,1322
stone-15666,1323
stone-15676,1324
stone-15677,1325
stone-15678,1326
stone-15670,1327
stone-15671,1328
stone-15672,1329
stone-12070,1330
stone-12071,1331
stone-12072,1332
stone-12076,1333
stone-12077,1334
stone-12078,1335
stone-12064,1336
stone-12065,1337
stone-12066,1338
stone-12058,1339
stone-12059,1340
stone-12060,1341
stone-12016,1342
stone-12017,1343
stone-12018,1344
stone-12010,1345
stone-12011,1346
stone-12012,1347
stone-12004,1348
stone-12005,1349
stone-12006,1350
stone-12052,1351
stone-12053,1352
stone-12054,1353
stone-12046,1354
stone-12047,1355
stone-12048,1356
stone-12040,1357
stone-12041,1358
stone-12042,1359
stone-12028,1360
stone-12029,1361
stone-12030,1362
stone-12034,1363
stone-12035,1364
stone-12036,1365
stone-12022,1366
stone-12023,1367
stone-12024,1368
stone-25512,1369
stone-25513,1370
stone-25514,1371
stone-25506,1372
stone-25507,1373
stone-25508,1374
stone-13096,1375
stone-13097,1376
stone-13098,1377
stone-13090,1378
stone-13091,1379
stone-13092,1380
stone-16258,1381
stone-16259,1382
stone-16260,1383
stone-13210,1384
stone-13211,1385
stone-13212,1386
stone-13216,1387
stone-13217,1388
stone-13218,1389
stone-13150,1390
stone-13151,1391
stone-13152,1392
stone-13156,1393
stone-13157,1394
stone-13158,1395
stone-16264,1396
stone-16265,1397
stone-16266,1398
stone-13252,1399
stone-13253,1400
stone-13254,1401
stone-13312,1402
stone-13313,1403
stone-13314,1404
stone-13282,1405
stone-13283,1406
stone-13284,1407
stone-13240,1408
stone-13241,1409
stone-13242,1410
stone-13300,1411
stone-13301,1412
stone-13302,1413
stone-13270,1414
stone-13271,1415
stone-13272,1416
stone-13258,1417
stone-13259,1418
stone-13260,1419
stone-13318,1420
stone-13319,1421
stone-13320,1422
stone-13288,1423
stone-13289,1424
stone-13290,1425
stone-16306,1426
stone-16307,1427
stone-16308,1428
stone-16300,1429
stone-16301,1430
stone-16302,1431
stone-13234,1432
stone-13235,1433
stone-13236,1434
stone-13294,1435
stone-13295,1436
stone-13296,1437
stone-13264,1438
stone-13265,1439
stone-13266,1440
stone-13246,1441
stone-13247,1442
stone-13248,1443
stone-13306,1444
stone-13307,1445
stone-13308,1446
stone-13276,1447
stone-13277,1448
stone-13278,1449
stone-25040,1450
stone-25041,1451
stone-25042,1452
stone-25052,1453
stone-25053,1454
stone-25054,1455
stone-25046,1456
stone-25047,1457
stone-25048,1458
stone-13072,1459
stone-13073,1460
stone-13074,1461
stone-13066,1462
stone-13067,1463
stone-13068,1464
stone-13186,1465
stone-13187,1466
stone-13188,1467
stone-13192,1468
stone-13193,1469
stone-13194,1470
stone-13126,1471
stone-13127,1472
stone-13128,1473
stone-13132,1474
stone-13133,1475
stone-13134,1476
stone-25560,1477
stone-25561,1478
stone-25562,1479
stone-25542,1480
stone-25543,1481
stone-25544,1482
stone-25548,1483
stone-25549,1484
stone-25550,1485
stone-25554,1486
stone-25555,1487
stone-25556,1488
stone-13108,1489
stone-13109,1490
stone-13110,1491
stone-13102,1492
stone-13103,1493
stone-13104,1494
stone-13222,1495
stone-13223,1496
stone-13224,1497
stone-13228,1498
stone-13229,1499
stone-13230,1500
stone-13162,1501
stone-13163,1502
stone-13164,1503
stone-13168,1504
stone-13169,1505
stone-13170,1506
stone-16288,1507
stone-16289,1508
stone-16290,1509
stone-16294,1510
stone-16295,1511
stone-16296,1512
stone-16270,1513
stone-16271,1514
stone-16272,1515
stone-16276,1516
stone-16277,1517
stone-16278,1518
stone-16282,1519
stone-16283,1520
stone-16284,1521
stone-13060,1522
stone-13061,1523
stone-13062,1524
stone-13054,1525
stone-13055,1526
stone-13056,1527
stone-13174,1528
stone-13175,1529
stone-13176,1530
stone-13180,1531
stone-13181,1532
stone-13182,1533
stone-13114,1534
stone-13115,1535
stone-13116,1536
stone-13120,1537
stone-13121,1538
stone-13122,1539
stone-13084,1540
stone-13085,1541
stone-13086,1542
stone-13078,1543
stone-13079,1544
stone-13080,1545
stone-13198,1546
stone-13199,1547
stone-13200,1548
stone-13204,1549
stone-13205,1550
stone-13206,1551
stone-13138,1552
stone-13139,1553
stone-13140,1554
stone-13144,1555
stone-13145,1556
stone-13146,1557
stone-25004,1558
stone-25005,1559
stone-25006,1560
stone-25010,1561
stone-25011,1562
stone-25012,1563
stone-25028,1564
stone-25029,1565
stone-25030,1566
stone-25034,1567
stone-25035,1568
stone-25036,1569
stone-25016,1570
stone-25017,1571
stone-25018,1572
stone-25022,1573
stone-25023,1574
stone-25024,1575
stone-25650,1576
stone-25651,1577
stone-25652,1578
stone-25632,1579
stone-25633,1580
stone-25634,1581
stone-25686,1582
stone-25687,1583
stone-25688,1584
stone-25638,1585
stone-25639,1586
stone-25640,1587
stone-25644,1588
stone-25645,1589
stone-25646,1590
stone-25656,1591
stone-25657,1592
stone-25658,1593
stone-25695,1594
stone-25696,1595
stone-25435,1596
stone-25436,1597
stone-25437,1598
stone-25444,1599
stone-25445,1600
stone-25446,1601
stone-25447,1602
stone-25448,1603
stone-25449,1604
stone-25438,1605
stone-25439,1606
stone-25440,1607
stone-25441,1608
stone-25442,1609
stone-25443,1610
stone-25450,1611
stone-25451,1612
stone-25461,1613
stone-25462,1614
stone-25463,1615
stone-25452,1616
stone-25453,1617
stone-25454,1618
stone-25455,1619
stone-25456,1620
stone-25457,1621
stone-25458,1622
stone-25459,1623
stone-25460,1624
stone-25464,1625
stone-25465,1626
stone-25466,1627
stone-25467,1628
stone-25468,1629
stone-25469,1630
stone-25476,1631
stone-25477,1632
stone-25478,1633
stone-25470,1634
stone-25471,1635
stone-25472,1636
stone-25473,1637
stone-25474,1638
stone-25475,1639
stone-13492,1640
stone-13493,1641
stone-13494,1642
stone-13486,1643
stone-13487,1644
stone-13488,1645
stone-13480,1646
stone-13481,1647
stone-13482,1648
stone-13474,1649
stone-13475,1650
stone-13476,1651
stone-13996,1652
stone-13997,1653
stone-13998,1654
stone-14002,1655
stone-14003,1656
stone-14004,1657
stone-15388,1658
stone-15389,1659
stone-15390,1660
stone-13984,1661
stone-13985,1662
stone-13986,1663
stone-13990,1664
stone-13991,1665
stone-13992,1666
stone-13870,1667
stone-13871,1668
stone-13872,1669
stone-13882,1670
stone-13883,1671
stone-13884,1672
stone-13876,1673
stone-13877,1674
stone-13878,1675
stone-15358,1676
stone-15359,1677
stone-15360,1678
stone-13840,1679
stone-13841,1680
stone-13842,1681
stone-13834,1682
stone-13835,1683
stone-13836,1684
stone-13858,1685
stone-13859,1686
stone-13860,1687
stone-13864,1688
stone-13865,1689
stone-13866,1690
stone-15352,1691
stone-15353,1692
stone-15354,1693
stone-13846,1694
stone-13847,1695
stone-13848,1696
stone-13852,1697
stone-13853,1698
stone-13854,1699
stone-15346,1700
stone-15347,1701
stone-15348,1702
stone-13606,1730
stone-13607,1731
stone-13608,1732
stone-13612,1733
stone-13613,1734
stone-13614,1735
stone-13594,1736
stone-13595,1737
stone-13596,1738
stone-13600,1739
stone-13601,1740
stone-13602,1741
stone-12352,1742
stone-12353,1743
stone-12354,1744
stone-12346,1745
