uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource,originalId
任务,7903,凌云弩,4,2,11,1650,3564,494,0,0,0,180,0,0,255,170,16,0,0,0,0,0,0,747,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18649
任务,7903,飞波走浪,4,4,11,1650,3564,494,0,180,0,0,0,0,255,170,16,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18650
任务,7833,陵上柏,11,5,11,1650,3564,494,0,0,180,0,0,0,332,221,21,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18651
任务,7838,涧中石,11,5,12,1650,3564,494,0,0,180,0,0,0,511,340,32,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18652
任务,7866,一斗然,10,4,11,1650,3564,494,0,180,0,0,0,0,434,289,27,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18653
任务,7883,雁翎刀,5,2,11,1650,3564,494,0,0,0,180,0,0,255,170,16,0,0,0,0,0,0,747,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18654
任务,7883,贝叶刀,5,7,11,1650,3564,713,0,0,0,0,0,0,255,170,16,118,0,592,0,0,0,0,0,0,0,0,0,474,237,0,0,,,6,任务,weapon-18655
任务,7849,环泣盾刀,12,5,11,1650,3564,494,0,0,180,0,0,0,383,255,24,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18656
任务,7849,汉月盾刀,12,7,11,1650,3564,713,0,0,0,0,0,0,383,255,24,118,0,0,592,3424,0,0,0,0,0,0,0,474,237,0,0,,,6,任务,weapon-18657
任务,7787,雪重折竹,13,3,11,1650,3564,494,180,0,0,0,0,0,128,85,16,0,0,0,0,0,0,747,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18658
任务,7787,近水照花,13,6,11,1650,3564,494,180,0,0,0,0,0,128,85,16,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,,,6,任务,weapon-18659
任务,8824,错金环刀,14,4,11,1650,3564,494,0,180,0,0,0,0,383,255,24,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18660
任务,11147,梦泽云伞,15,5,11,1650,3564,494,0,0,180,0,0,0,383,255,24,0,0,0,0,0,0,623,0,768,0,0,0,366,0,0,0,,,6,任务,weapon-18661
任务,2899,夙星囊,0,3,4,2000,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,554,0,0,0,0,0,,1D00,6,任务,weapon-18662
任务,2899,寤寐匣,0,2,4,2000,2160,299,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,554,0,0,0,0,0,,1D01,6,任务,weapon-18663
任务,2899,旌荣囊,0,4,4,2000,2160,299,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,554,0,0,0,0,0,,1D02,6,任务,weapon-18664
任务,2899,方慕囊,0,5,4,2000,2160,299,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,554,0,0,0,0,0,,1D04,6,任务,weapon-18665
任务,2899,遥夕囊,0,6,4,2000,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,399,0,0,0,0,0,0,0,,1D41,6,任务,weapon-18666
任务,2899,鱼丽囊,0,7,4,2000,2160,432,0,0,0,0,0,0,0,0,0,55,0,0,277,1602,0,0,0,0,0,0,0,222,111,0,0,,1D46,6,任务,weapon-18667
任务,8786,薄暮空潭,3,2,11,2000,4320,598,0,0,0,219,0,0,526,351,27,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D19D01D12,6,任务,weapon-18668
任务,8786,磬和禅动,3,7,11,2000,4320,864,0,0,0,0,0,0,526,351,27,0,574,0,0,0,287,0,0,0,0,0,0,0,287,0,0,,3D03D42D43,6,任务,weapon-18669
任务,8747,青丝雪,2,2,11,2000,4320,598,0,0,0,219,0,0,155,103,16,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D16D01D13,6,任务,weapon-18670
任务,8747,芳庭雪,2,6,11,2000,4320,598,219,0,0,0,0,0,155,103,16,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,,3D00D23D41,6,任务,weapon-18671
任务,8766,连云枪,9,4,11,2000,4320,598,0,219,0,0,0,0,526,351,27,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D02D18,6,任务,weapon-18672
任务,8766,破天骄,9,7,11,2000,4320,864,0,0,0,0,0,0,526,351,27,574,0,0,0,0,287,0,0,0,0,0,0,0,287,0,0,,3D03D45D42,6,任务,weapon-18673
任务,8772,云错剑,8,3,11,2000,4320,598,219,0,0,0,0,0,201,134,21,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D16D00D13,6,任务,weapon-18674
任务,8772,天齐剑,8,5,11,2000,4320,598,0,0,219,0,0,0,402,268,21,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D04D18,6,任务,weapon-18675
任务,8774,芙蓉双剑,6,3,11,2000,4320,598,219,0,0,0,0,0,201,134,21,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D15D00D14,6,任务,weapon-18676
任务,8774,琼瑛双剑,6,6,11,2000,4320,598,219,0,0,0,0,0,201,134,21,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,,3D00D07D41,6,任务,weapon-18677
任务,8729,孤雁笛,7,3,11,2000,4320,598,219,0,0,0,0,0,155,103,16,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D22D00D28,6,任务,weapon-18678
任务,8729,素月笛,7,6,11,2000,4320,598,219,0,0,0,0,0,155,103,16,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,,3D00D29D41,6,任务,weapon-18679
任务,8791,兔罝弩,4,2,11,2000,4320,598,0,0,0,219,0,0,310,206,16,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D22D01D28,6,任务,weapon-18680
任务,8791,海鸿弩,4,4,11,2000,4320,598,0,219,0,0,0,0,310,206,16,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D02D18,6,任务,weapon-18681
任务,8773,嵯峨轻剑,11,5,11,2000,4320,598,0,0,219,0,0,0,402,268,21,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D04D18,6,任务,weapon-18682
任务,8724,岱岳重剑,11,5,12,2000,4320,598,0,0,219,0,0,0,619,413,32,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D04D18,6,任务,weapon-18683
任务,8718,天地一掷,10,4,11,2000,4320,598,0,219,0,0,0,0,526,351,27,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D02D18,6,任务,weapon-18684
任务,8754,边月弯刀,5,2,11,2000,4320,598,0,0,0,219,0,0,310,206,16,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D33D01D32,6,任务,weapon-18685
任务,8754,月色寒,5,7,11,2000,4320,864,0,0,0,0,0,0,310,206,16,144,0,431,0,0,287,0,0,0,0,0,0,0,287,0,0,,3D03D42D45,6,任务,weapon-18686
任务,8761,雪黯旌画,12,5,11,2000,4320,598,0,0,219,0,0,0,464,310,24,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D04D18,6,任务,weapon-18687
任务,8761,日暮苍山,12,7,11,2000,4320,864,0,0,0,0,0,0,464,310,24,144,0,0,431,4150,287,0,0,0,0,0,0,0,287,0,0,,3D03D42D44,6,任务,weapon-18688
任务,8759,丘山韵,13,3,11,2000,4320,598,219,0,0,0,0,0,155,103,16,0,0,0,0,0,0,905,0,931,0,0,0,443,0,0,0,,3D15D00D14,6,任务,weapon-18689
任务,8759,砚水凝,13,6,11,2000,4320,598,219,0,0,0,0,0,155,103,16,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,,3D00D07D41,6,任务,weapon-18690
任务,8719,长翮刀,14,4,11,2000,4320,598,0,219,0,0,0,0,464,310,24,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D02D18,6,任务,weapon-18691
任务,11183,皎月云照,15,5,11,2000,4320,598,0,0,219,0,0,0,464,310,24,0,0,0,0,0,0,755,0,931,0,0,0,443,0,0,0,,3D08D04D18,6,任务,weapon-18692
掉落,809,临流囊,0,3,4,2100,2268,314,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,489,233,0,0,0,,1D00,6,掉落,weapon-18693
掉落,809,襄童囊,0,2,4,2100,2268,314,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,489,233,0,0,0,,1D01,6,掉落,weapon-18694
掉落,809,长阔囊,0,4,4,2100,2268,314,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,489,233,0,0,0,,1D02,6,掉落,weapon-18695
掉落,809,南徵囊,0,5,4,2100,2268,314,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,489,233,0,0,0,,1D04,6,掉落,weapon-18696
掉落,809,含英囊,0,6,4,2100,2268,314,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,,1D39,6,掉落,weapon-18697
掉落,809,海戍囊,0,7,4,2100,2268,454,0,0,0,0,0,0,0,0,0,58,0,291,0,0,0,0,0,0,0,0,233,0,116,0,0,,1D46,6,掉落,weapon-18698
掉落,7889,长暮,3,2,11,2100,4536,628,0,0,0,230,0,0,553,368,27,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D01D19D12,6,掉落,weapon-18699
掉落,7889,苦渡,3,7,11,2100,4536,907,0,0,0,0,0,0,553,368,27,151,754,0,0,0,0,0,0,0,0,0,0,603,301,0,0,,3D03D43D42,6,掉落,weapon-18700
掉落,7909,一水间,2,2,11,2100,4536,628,0,0,0,230,0,0,163,108,16,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D01D16D13,6,掉落,weapon-18701
掉落,7909,紫鳞笔,2,6,11,2100,4536,628,230,0,0,0,0,0,163,108,16,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,,3D00D23D41,6,掉落,weapon-18702
掉落,7894,霜雪明,9,4,11,2100,4536,628,0,230,0,0,0,0,553,368,27,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D02D08D18,6,掉落,weapon-18703
掉落,7894,平沙入天,9,7,11,2100,4536,907,0,0,0,0,0,0,553,368,27,904,0,0,0,0,0,0,0,0,0,0,0,603,301,0,0,,3D03D42D46,6,掉落,weapon-18704
掉落,7839,虚极剑,8,3,11,2100,4536,628,230,0,0,0,0,0,211,141,21,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D00D16D13,6,掉落,weapon-18705
掉落,7839,无己剑,8,5,11,2100,4536,628,0,0,230,0,0,0,423,282,21,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D04D08D18,6,掉落,weapon-18706
掉落,7884,长丽,6,3,11,2100,4536,628,230,0,0,0,0,0,211,141,21,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D00D15D14,6,掉落,weapon-18707
掉落,7884,长想,6,6,11,2100,4536,628,230,0,0,0,0,0,211,141,21,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,,3D00D07D41,6,掉落,weapon-18708
掉落,7904,莫霜笛,7,3,11,2100,4536,628,230,0,0,0,0,0,163,108,16,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D00D22D28,6,掉落,weapon-18709
掉落,7904,白凤鸣,7,6,11,2100,4536,628,230,0,0,0,0,0,163,108,16,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,,3D00D29D41,6,掉落,weapon-18710
掉落,7899,太白入月,4,2,11,2100,4536,628,0,0,0,230,0,0,325,217,16,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D01D22D28,6,掉落,weapon-18711
掉落,7899,流星白羽,4,4,11,2100,4536,628,0,230,0,0,0,0,325,217,16,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D02D08D18,6,掉落,weapon-18712
掉落,7829,月诸,11,5,11,2100,4536,628,0,0,230,0,0,0,423,282,21,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D04D08D18,6,掉落,weapon-18713
掉落,7834,日居,11,5,12,2100,4536,628,0,0,230,0,0,0,650,433,32,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D04D08D18,6,掉落,weapon-18714
掉落,7862,十觞不醉,10,4,11,2100,4536,628,0,230,0,0,0,0,553,368,27,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D02D08D18,6,掉落,weapon-18715
掉落,7879,广陌弯刀,5,2,11,2100,4536,628,0,0,0,230,0,0,325,217,16,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D01D33D32,6,掉落,weapon-18716
掉落,7879,哥舒佩刀,5,7,11,2100,4536,907,0,0,0,0,0,0,325,217,16,151,0,754,0,0,0,0,0,0,0,0,0,603,301,0,0,,3D03D45D42,6,掉落,weapon-18717
掉落,7845,波滔天,12,5,11,2100,4536,628,0,0,230,0,0,0,488,325,24,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D04D08D18,6,掉落,weapon-18718
掉落,7845,犀渠阔刀,12,7,11,2100,4536,907,0,0,0,0,0,0,488,325,24,151,0,0,754,4358,0,0,0,0,0,0,0,603,301,0,0,,3D03D44D42,6,掉落,weapon-18719
掉落,7786,对君酌,13,3,11,2100,4536,628,230,0,0,0,0,0,163,108,16,0,0,0,0,0,0,951,0,0,0,977,0,465,0,0,0,,3D00D15D14,6,掉落,weapon-18720
掉落,7786,与君歌,13,6,11,2100,4536,628,230,0,0,0,0,0,163,108,16,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,,3D00D07D41,6,掉落,weapon-18721
掉落,8822,赤水战刃,14,4,11,2100,4536,628,0,230,0,0,0,0,488,325,24,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D02D08D18,6,掉落,weapon-18722
掉落,11147,一叶度春风,15,5,11,2100,4536,628,0,0,230,0,0,0,488,325,24,0,0,0,0,0,0,792,0,0,0,977,0,465,0,0,0,,3D04D08D18,6,掉落,weapon-18723
声望,2903,凛满囊,0,3,4,2110,2278,316,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,491,0,0,0,0,234,0,0,,1D10,6,/声望:镜泊湖(友好),weapon-18724
声望,2903,凛洛囊,0,2,4,2110,2278,316,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,251,0,491,0,0,0,0,234,0,0,,1D37,6,/声望:镜泊湖(友好),weapon-18725
声望,2903,凛腾囊,0,4,4,2110,2278,316,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,491,0,0,0,0,234,0,0,,1D06,6,/声望:镜泊湖(友好),weapon-18726
声望,2903,凛驰囊,0,5,4,2110,2278,316,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,209,0,491,0,0,0,0,234,0,0,,1D06,6,/声望:镜泊湖(友好),weapon-18727
声望,2903,凛芳囊,0,6,4,2110,2278,316,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,421,0,0,0,0,0,0,0,,1D41,6,/声望:镜泊湖(友好),weapon-18728
声望,2903,凛松囊,0,7,4,2110,2278,456,0,0,0,0,0,0,0,0,0,58,0,292,0,0,0,0,0,0,0,0,0,234,117,0,0,,1D45,6,/声望:镜泊湖(友好),weapon-18729
副本,803,惊鸾囊,0,3,4,2200,2376,329,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,512,0,0,0,0,244,0,0,,1D10,6,/副本·大衍盘丝洞: 文闰一,weapon-18730
副本,803,泛梦囊,0,2,4,2200,2376,329,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,262,0,512,0,0,0,0,244,0,0,,1D37,6,/副本·大衍盘丝洞: 文闰一,weapon-18731
副本,803,魁元囊,0,4,4,2200,2376,329,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,512,0,0,0,0,244,0,0,,1D06,6,/副本·大衍盘丝洞: 文闰一,weapon-18732
副本,803,弥影囊,0,5,4,2200,2376,329,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,218,0,512,0,0,0,0,244,0,0,,1D06,6,/副本·大衍盘丝洞: 文闰一,weapon-18733
副本,803,苍蕴囊,0,6,4,2200,2376,329,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,,1D39,6,/副本·大衍盘丝洞: 文闰一,weapon-18734
副本,803,磐庚囊,0,7,4,2200,2376,475,0,0,0,0,0,0,0,0,0,61,0,0,305,1762,0,0,0,0,0,0,244,0,122,0,0,,1D45,6,/副本·大衍盘丝洞: 文闰一,weapon-18735
副本,7889,纤毫棍,3,2,11,2200,4752,658,0,0,0,240,0,0,579,386,27,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D01D19D12,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18736
副本,7889,无量棍,3,7,11,2200,4752,951,0,0,0,0,0,0,579,386,27,0,632,0,0,0,316,0,0,0,0,0,0,0,316,0,0,,3D03D42D43,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18737
副本,7909,斯吟笔,2,2,11,2200,4752,658,0,0,0,240,0,0,170,114,16,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D01D16D13,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18738
副本,7909,长青笔,2,6,11,2200,4752,658,240,0,0,0,0,0,170,114,16,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,,3D00D23D41,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18739
副本,7894,疾破枪,9,4,11,2200,4752,658,0,240,0,0,0,0,579,386,27,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D02D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18740
副本,7894,指寇枪,9,7,11,2200,4752,951,0,0,0,0,0,0,579,386,27,632,0,0,0,0,316,0,0,0,0,0,0,0,316,0,0,,3D03D45D42,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18741
副本,7839,炉青剑,8,3,11,2200,4752,658,240,0,0,0,0,0,221,148,21,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D00D16D13,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18742
副本,7839,登极剑,8,5,11,2200,4752,658,0,0,240,0,0,0,443,295,21,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D04D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18743
副本,7884,烟朝双剑,6,3,11,2200,4752,658,240,0,0,0,0,0,221,148,21,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D00D15D14,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18744
副本,7884,雪柳双剑,6,6,11,2200,4752,658,240,0,0,0,0,0,221,148,21,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,,3D00D07D41,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18745
副本,7904,伏曲笛,7,3,11,2200,4752,658,240,0,0,0,0,0,170,114,16,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D00D22D28,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18746
副本,7904,响鸣笛,7,6,11,2200,4752,658,240,0,0,0,0,0,170,114,16,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,,3D00D29D41,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18747
副本,7899,暗金弩,4,2,11,2200,4752,658,0,0,0,240,0,0,341,227,16,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D01D22D28,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18748
副本,7899,黑银弩,4,4,11,2200,4752,658,0,240,0,0,0,0,341,227,16,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D02D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18749
副本,7829,江流剑,11,5,11,2200,4752,658,0,0,240,0,0,0,443,295,21,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D04D08D18,6,副本,weapon-18750
副本,7834,江隐剑,11,5,12,2200,4752,658,0,0,240,0,0,0,681,454,32,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D04D08D18,6,副本,weapon-18751
副本,7862,江澜棒,10,4,11,2200,4752,658,0,240,0,0,0,0,579,386,27,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D02D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18752
副本,7879,隐刃刀,5,2,11,2200,4752,658,0,0,0,240,0,0,341,227,16,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D01D33D32,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18753
副本,7879,片金刀,5,7,11,2200,4752,951,0,0,0,0,0,0,341,227,16,158,0,474,0,0,316,0,0,0,0,0,0,0,316,0,0,,3D03D42D45,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18754
副本,7845,雷王盾刀,12,5,11,2200,4752,658,0,0,240,0,0,0,511,341,24,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D04D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18755
副本,7845,风释盾刀,12,7,11,2200,4752,951,0,0,0,0,0,0,511,341,24,158,0,0,474,4565,316,0,0,0,0,0,0,0,316,0,0,,3D03D42D44,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18756
副本,7786,停霞,13,3,11,2200,4752,658,240,0,0,0,0,0,170,114,16,0,0,0,0,0,0,996,0,0,0,1024,0,488,0,0,0,,3D00D15D14,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18757
副本,7786,醉晚,13,6,11,2200,4752,658,240,0,0,0,0,0,170,114,16,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,,3D00D07D41,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18758
副本,8822,进意刀,14,4,11,2200,4752,658,0,240,0,0,0,0,511,341,24,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D02D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18759
副本,11147,旋霄伞,15,5,11,2200,4752,658,0,0,240,0,0,0,511,341,24,0,0,0,0,0,0,830,0,0,0,1024,0,488,0,0,0,,3D04D08D18,6,"/副本·镜泊湖: 端木珩/副本·泥兰洞天: 隐藏宝箱, 康杖石",weapon-18760
副本,2900,昙青囊,0,3,4,2200,2376,329,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,512,0,244,0,0,0,,1D00,6,/副本·镜泊湖: 寒鸦三女,weapon-18761
